result,answer,code,id,query,img_path,possible_answers
None,right,"[' function execute_command(image){const e=new ImagePatch(image);const n=e.find(""large car"");n.sort((a,b)=>a.left-b.left);return bool_to_yesno(n[0].left<e.width/2)}']",20652696,Which side are the large cars on?,/root/Datasets/./images/n400036.jpg,[]
None,yes,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""street sign"");const n=t[0];const r=n.llm_query(""Is the street sign walking?"",!1);return bool_to_yesno(r)}']",201273322,Does the street sign that looks yellow seem to be walking?,/root/Datasets/./images/n46510.jpg,[]
None,yes,"[' function execute_command(image){const e=new ImagePatch(image);return e.exists(""motorcycle"")||e.exists(""flag"")?""yes"":""no""}']",2053915,Do you see any motorcycles or flags?,/root/Datasets/./images/n146555.jpg,[]
None,short sleeved,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""shirt"");return t[0].llm_query(""Is the shirt short sleeved?"",!1)}']",2053913,Does the shirt look short sleeved or long sleeved?,/root/Datasets/./images/n146555.jpg,[]
None,door,"[' function execute_command(n){const e=new ImagePatch(n);return e.llm_query(""What is covered in net?"",!1)}']",201438336,What is covered in net?,/root/Datasets/./images/n66756.jpg,[]
None,cutting board,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""carrot"");return t[0].llm_query(""What is the carrot on?"",!1)}']",20636869,What is the carrot on?,/root/Datasets/./images/n184385.jpg,[]
None,carrot,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""cutting board"");const n=t[0];const r=n.llm_query(""What is the name of the vegetable on the cutting board?"",!1);return r}']",20636867,What vegetable is on the cutting board?,/root/Datasets/./images/n184385.jpg,[]
None,plastic,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""bottle"");return t[0].llm_query(""What is the material of the bottle?"",!1)}']",2013003,What's the bottle made of?,/root/Datasets/./images/n318370.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""tomato"");const n=e.find(""vegetable"");const o=n[0].lower;const i=t[0].lower;return bool_to_yesno(i-o>0)}']",20636862,Is there a tomato beside the vegetable in the bottom?,/root/Datasets/./images/n184385.jpg,[]
None,apples,"[' function execute_command(image){const e=new ImagePatch(image);const n=e.find(""food"");for(const t of n){if(!t.verify_property(""food"",""pink"")){return t.simple_query(""What is this food?"")}}}']",20411855,What food isn't pink?,/root/Datasets/./images/n363445.jpg,[]
None,boy,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""woman"");const n=e.find(""man"");const r=t[0].left;const o=t[0].right;const i=n[0].left;const a=n[0].right;if(r<i&&i<o&&o<a){return n[0].simple_query(""Who sits beside the woman?"")}}']",2046418,Who sits beside the woman?,/root/Datasets/./images/n71728.jpg,[]
None,right,"[' function execute_command(image){const imagePatch=new ImagePatch(image);const manPatches=imagePatch.find(""man"");const manPatch=manPatches[0];const womanPatches=imagePatch.find(""woman"");const womanPatch=womanPatches[0];const youngPersonPatches=imagePatch.find(""young person"");const youngPersonPatch=youngPersonPatches[0];const left=manPatch.left;const right=womanPatch.right;const up=manPatch.upper;const down=youngPersonPatch.lower;return bool_to_yesno(left<right&&up<down)}']",2046416,Is the young person to the right or to the left of the man the woman is sitting beside?,/root/Datasets/./images/n71728.jpg,[]
None,hot dogs,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""fast food"");return t[0].llm_query(""What kind of fast food is cut?"",!1)}']",20411859,What kind of fast food is cut?,/root/Datasets/./images/n363445.jpg,[]
None,hot dogs,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""food"");return t[0].simple_query(""What is the name of the food?"")}']",20411858,What is the name of the food that is cut?,/root/Datasets/./images/n363445.jpg,[]
None,bacon,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""meat"");return t[0].best_text_match([""beef"",""chicken"",""pork"",""lamb""])}']",20157292,Which kind of meat is it?,/root/Datasets/./images/n170941.jpg,[]
None,bacon,"[' function execute_command(image){const e=new ImagePatch(image);return e.llm_query(""What is this meat called?"",!1)}']",20157293,What is this meat called?,/root/Datasets/./images/n170941.jpg,[]
None,bacon,"[' function execute_command(image){const e=new ImagePatch(image);return e.llm_query(""What kind of meat is tasty?"",!1)}']",20157297,What kind of meat is tasty?,/root/Datasets/./images/n170941.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""curtains"");const n=e.find(""books"");const r=n.filter(b=>b.right>t[0].right&&b.width<10&&b.height<10);return r.length>0?""yes"":""no""}']",201399895,Are the books to the right of the curtains small and short?,/root/Datasets/./images/n344136.jpg,[]
None,forest,"[' function execute_command(image){const e=new ImagePatch(image);return e.llm_query(""What is the name of the place?"",!1)}']",20724136,Which place is it?,/root/Datasets/./images/n369970.jpg,[]
None,yes,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""refrigerator"");return bool_to_yesno(t[0].left<e.left)}']",20896426,Is the refrigerator on the left side of the picture?,/root/Datasets/./images/n548534.jpg,[]
None,gray,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""desk"");const n=e.find(""wall"");const o=t[0].distance(n[0]);const r=t.filter(e=>e.distance(n[0])==o);return r[0].simple_query(""What is the color?"")}']",201621346,Which color is the desk near the wall?,/root/Datasets/./images/n275148.jpg,[]
None,desk,"[' function execute_command(image){const imagePatch=new ImagePatch(image);const furniturePatches=imagePatch.find(""furniture"");for(const furniturePatch of furniturePatches){if(!furniturePatch.verify_property(""furniture"",""comfortable"")){return furniturePatch.simpleQuery(""What is the name of this furniture?"")}}}']",201621611,What the piece of furniture that is not comfortable is called?,/root/Datasets/./images/n275148.jpg,[]
None,desk,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""furniture"");return t[0].llm_query(""What kind of furniture is not comfortable?"",!1)}']",201621612,What kind of furniture is not comfortable?,/root/Datasets/./images/n275148.jpg,[]
None,shelf,"[' function execute_command(image){const imagePatch=new ImagePatch(image);const furniturePatches=imagePatch.find(""furniture"");for(const furniturePatch of furniturePatches){if(!furniturePatch.verify_property(""furniture"",""brown"")){return furniturePatch.simpleQuery(""What is this?"")}}}']",201676459,What is the item of furniture that is not brown?,/root/Datasets/./images/n233607.jpg,[]
None,rectangular,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""table"");const n=t[0];return n.llm_query(""What is the shape of the table?"",!1)}']",20435261,"Which shape is the table that is made of wood, rectangular or round?",/root/Datasets/./images/n431447.jpg,[]
None,heavy,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""ship"");return t[0].llm_query(""What is the weight of the ship?"",!1)}']",20511494,What's the weight of the ship?,/root/Datasets/./images/n229548.jpg,[]
None,table,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""pizza box"");return t[0].llm_query(""What is under the pizza box?"",!1)}']",20435264,What is under the pizza box the pizza is inside of?,/root/Datasets/./images/n431447.jpg,[]
None,umbrella,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""man"");return t[0].llm_query(""What covers the man?"",!1)}']",202119682,What covers the man?,/root/Datasets/./images/n544255.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""bottle"");const n=e.find(""old person"");for(const o of n){if(o.right>t[0].left){return ""yes""}}return ""no""}']",20183450,Is there a bottle to the right of the old person that wears shoes?,/root/Datasets/./images/n151768.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""book"");return t.every(t=>t.verify_property(""book"",""closed"")&&t.verify_property(""book"",""large""))?bool_to_yesno(true):bool_to_yesno(false)}']",201079753,Are the books closed and large?,/root/Datasets/./images/n23181.jpg,[]
None,yes,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""device"");const n=t[0];return bool_to_yesno(n.verify_property(""device"",""small"")&&n.verify_property(""device"",""silver""))}']",202246576,Is the device on the mouse pad small and silver?,/root/Datasets/./images/n310828.jpg,[]
None,horse,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""fence"");return t[0].llm_query(""What is the animal that the fence is in front of?"",!1)}']",201654672,What is the animal that the fence is in front of?,/root/Datasets/./images/n6309.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""bed"");const n=e.find(""snack"");return bool_to_yesno(t[0].verify_property(""color"",n[0].verify_property(""color"")))}']",20856646,Is the color of the bed the same as that of the snack?,/root/Datasets/./images/n293477.jpg,[]
None,street sign,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""sign"");return t[0].simple_query(""What is the name of the sign?"")}']",201976898,How is the sign on the street below the motorcycle called?,/root/Datasets/./images/n279173.jpg,[]
None,horse,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""fence"");return t[0].llm_query(""What animal is the fence in front of?"",!1)}']",201654671,What animal is the fence in front of?,/root/Datasets/./images/n6309.jpg,[]
None,small,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""sailboat"");const n=e.find(""boat"");const r=t.map(t=>t.computeDepth());const o=n.map(n=>n.computeDepth());return r.filter(r=>o.includes(r)).length}']",202100572,How large are the sailboats underneath the boats?,/root/Datasets/./images/n386688.jpg,[]
None,no,"[' function execute_command(image){const imagePatch=new ImagePatch(image);const bookPatches=imagePatch.find(""book"");const tablePatches=imagePatch.find(""table"");const tablePatch=tablePatches[0];const bookPatch=bookPatches[0];return bool_to_yesno(bookPatch.overlaps_with(tablePatch.left,tablePatch.lower,tablePatch.right,tablePatch.upper))}']",201079758,Do the books on top of the table look open?,/root/Datasets/./images/n23181.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""desk"");const n=e.find(""chair"");return bool_to_yesno(t[0].overlaps_with(n[0]))}']",2097963,Is this desk in front of a chair?,/root/Datasets/./images/n513429.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);return bool_to_yesno(e.exists(""traffic light"")||e.exists(""fence""))}']",201322694,Are there any traffic lights or fences in the scene?,/root/Datasets/./images/n311910.jpg,[]
None,yes,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""wide street"");return bool_to_yesno(t[0].verify_property(""wide street"",""cobblestone""))}']",201322695,Is the wide street made of cobblestone?,/root/Datasets/./images/n311910.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""bowl"");return t.length>0&&t[0].left<e.left}']",202244718,Are there any bowls to the left of the closed container?,/root/Datasets/./images/n296467.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""camera"");const n=e.find(""bracelet"");return bool_to_yesno(t[0].verify_property(""camera"",""color"")!==n[0].verify_property(""bracelet"",""color""))}']",201174975,Is the camera different in color than the bracelet?,/root/Datasets/./images/n357784.jpg,[]
None,eating,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""young person"");return t[0].llm_query(""What is the young person doing?"",!1)}']",202265645,What is the young person doing?,/root/Datasets/./images/n534106.jpg,[]
None,cars,"[' function execute_command(image){const e=new ImagePatch(image);return e.llm_query(""What are the vehicles on the roadway called?"",!1)}']",201866660,How are the vehicles that are on the roadway called?,/root/Datasets/./images/n211324.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""vase"");const n=e.find(""toilet brush"");return bool_to_yesno(t[0].verify_property(""vase"",""color"")==n[0].verify_property(""toilet brush"",""color""))}']",20672782,Do the vase and the toilet brush have the same color?,/root/Datasets/./images/n59147.jpg,[]
